"","PLT_CN","STATE","PLOT","LAT","LON","spcd","FORTYPE","FORGRP","HT_MAX","BOLE_BIOMASS","TOP_BIOMASS","TOTAL_BIOMASS","common_name","scientific_name","FORGRP_NAME"
"2359",2478800010690,"AZ",1020,35.768717,-112.977569,122,221,220,23.7744,4073.24503368039,659.762720321376,4733.00775400176,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"2360",2479211010690,"AZ",1064,35.712261,-113.167392,122,221,220,19.5072,2175.89749109358,362.753004979005,2538.65049607258,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"2361",2480947010690,"AZ",1319,35.51132,-111.874081,122,185,180,11.2776,833.537076884394,163.645801756651,997.182878641044,"ponderosa pine","Pinus ponderosa","Pinyon / juniper group"
"2362",2481349010690,"AZ",1358,35.456626,-112.060825,122,185,180,8.2296,97.327348508972,17.643917660665,114.971266169637,"ponderosa pine","Pinus ponderosa","Pinyon / juniper group"
"2363",2481361010690,"AZ",1359,35.467078,-111.998141,122,221,220,20.1168,3406.82484265538,590.432256056936,3997.25709871232,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"2364",2481389010690,"AZ",1360,35.47038,-111.923236,122,221,220,14.0208,2344.89134297032,422.552618247336,2767.44396121766,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"2365",2481389010690,"AZ",1360,35.47038,-111.923236,122,185,180,14.0208,2344.89134297032,422.552618247336,2767.44396121766,"ponderosa pine","Pinus ponderosa","Pinyon / juniper group"
"2366",2481429010690,"AZ",1361,35.469743,-111.88796,122,221,220,21.336,6400.73075198491,1104.187426204,7504.91817818891,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"2367",2481429010690,"AZ",1361,35.469743,-111.88796,202,221,220,10.668,263.36069671909,54.9802676151248,318.340964334215,"Douglas-fir","Pseudotsuga menziesii","Ponderosa pine group"
"2368",2481470010690,"AZ",1362,35.462052,-111.828365,122,221,220,15.24,4227.43839959232,758.176611524729,4985.61501111705,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"2369",2481508010690,"AZ",1363,35.481394,-111.766833,122,221,220,15.8496,4633.30052443386,843.972644097748,5477.27316853161,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"2370",2481844010690,"AZ",1399,35.421525,-112.053756,122,185,180,14.9352,1638.41185877611,271.257321889661,1909.66918066577,"ponderosa pine","Pinus ponderosa","Pinyon / juniper group"
"2371",2481844010690,"AZ",1399,35.421525,-112.053756,122,221,220,14.9352,1638.41185877611,271.257321889661,1909.66918066577,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"2372",2481893010690,"AZ",1400,35.419251,-112.003059,122,221,220,26.5176,7339.45586207439,1239.31558187688,8578.77144395127,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"2373",2481926010690,"AZ",1401,35.415334,-111.929217,122,221,220,17.0688,3275.40057540399,583.310722745735,3858.71129814972,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"2374",2481954010690,"AZ",1402,35.413886,-111.881841,122,221,220,32.6136,12131.2249123965,1965.46017032949,14096.685082726,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"2375",2481954010690,"AZ",1402,35.413886,-111.881841,15,221,220,24.6888,2244.5159323467,372.679296977868,2617.19522932457,"white fir","Abies concolor","Ponderosa pine group"
"2376",2481954010690,"AZ",1402,35.413886,-111.881841,202,221,220,13.1064,594.50610566657,110.363883784938,704.869989451507,"Douglas-fir","Pseudotsuga menziesii","Ponderosa pine group"
"2377",2482004010690,"AZ",1403,35.426898,-111.826904,15,221,220,20.7264,2047.72118992197,351.893318312159,2399.61450823413,"white fir","Abies concolor","Ponderosa pine group"
"2378",2482004010690,"AZ",1403,35.426898,-111.826904,114,221,220,8.5344,39.762258456338,8.4573436545459,48.2196021108839,"southwestern white pine","Pinus strobiformis","Ponderosa pine group"
"2379",2482004010690,"AZ",1403,35.426898,-111.826904,122,221,220,24.6888,8179.16917951205,1350.1122204885,9529.28140000054,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"2380",2482004010690,"AZ",1403,35.426898,-111.826904,202,221,220,14.9352,422.894611942666,78.8715121779387,501.766124120605,"Douglas-fir","Pseudotsuga menziesii","Ponderosa pine group"
"2381",2482066010690,"AZ",1405,35.433867,-111.72452,122,221,220,14.0208,1733.73099465766,317.113751127351,2050.84474578501,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"2382",2482092010690,"AZ",1406,35.423329,-111.675958,122,221,220,20.1168,3273.90054322378,567.096277052239,3840.99682027602,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"2383",2482152010690,"AZ",1409,35.426011,-111.494219,122,221,220,15.8496,2254.36819905581,381.490616734341,2635.85881579015,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"2384",2482477010690,"AZ",1439,35.382711,-112.058756,122,221,220,21.9456,5183.88025668497,858.101782073774,6041.98203875874,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"2385",2482477010690,"AZ",1439,35.382711,-112.058756,114,221,220,9.7536,150.587826445013,25.7508400029017,176.338666447915,"southwestern white pine","Pinus strobiformis","Ponderosa pine group"
"2386",2482505010690,"AZ",1440,35.373409,-111.98598,122,221,220,20.1168,7784.1154289273,1361.75438717613,9145.86981610343,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"2387",2482552010690,"AZ",1441,35.389035,-111.948734,122,221,220,26.5176,2954.51430278327,479.757042852951,3434.27134563622,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"2388",2482567010690,"AZ",1442,35.385131,-111.868317,122,221,220,24.6888,7101.62321178569,1202.46046949266,8304.08368127835,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"2389",2482596010690,"AZ",1443,35.373771,-111.816456,122,221,220,14.9352,4930.28827832645,885.394902965216,5815.68318129166,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"2390",2482596010690,"AZ",1443,35.373771,-111.816456,746,221,220,12.192,518.357835521554,170.534383700871,688.892219222425,"quaking aspen","Populus tremuloides","Ponderosa pine group"
"2391",2482654010690,"AZ",1444,35.384034,-111.763712,746,901,900,19.812,6370.03416354118,1732.76745442937,8102.80161797055,"quaking aspen","Populus tremuloides","Maple / beech / birch group"
"2392",2482654010690,"AZ",1444,35.384034,-111.763712,746,221,220,19.812,6370.03416354118,1732.76745442937,8102.80161797055,"quaking aspen","Populus tremuloides","Ponderosa pine group"
"2393",2482654010690,"AZ",1444,35.384034,-111.763712,122,901,900,14.0208,1109.11404083794,212.197693054662,1321.31173389261,"ponderosa pine","Pinus ponderosa","Maple / beech / birch group"
"2394",2482654010690,"AZ",1444,35.384034,-111.763712,122,221,220,14.0208,1109.11404083794,212.197693054662,1321.31173389261,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"2395",2482654010690,"AZ",1444,35.384034,-111.763712,202,901,900,22.86,1751.76327004864,296.402914778263,2048.1661848269,"Douglas-fir","Pseudotsuga menziesii","Maple / beech / birch group"
"2396",2482654010690,"AZ",1444,35.384034,-111.763712,202,221,220,22.86,1751.76327004864,296.402914778263,2048.1661848269,"Douglas-fir","Pseudotsuga menziesii","Ponderosa pine group"
"2397",2482654010690,"AZ",1444,35.384034,-111.763712,114,901,900,13.1064,231.484452352588,43.8624640991267,275.346916451715,"southwestern white pine","Pinus strobiformis","Maple / beech / birch group"
"2398",2482654010690,"AZ",1444,35.384034,-111.763712,114,221,220,13.1064,231.484452352588,43.8624640991267,275.346916451715,"southwestern white pine","Pinus strobiformis","Ponderosa pine group"
"2399",2482732010690,"AZ",1445,35.375255,-111.725099,202,901,900,20.7264,1014.25526302799,169.354188151597,1183.60945117959,"Douglas-fir","Pseudotsuga menziesii","Maple / beech / birch group"
"2400",2482732010690,"AZ",1445,35.375255,-111.725099,746,901,900,21.9456,7726.43814175484,2315.82924139645,10042.2673831513,"quaking aspen","Populus tremuloides","Maple / beech / birch group"
"2401",2482732010690,"AZ",1445,35.375255,-111.725099,114,901,900,10.0584,128.744176452134,23.9709291855622,152.715105637696,"southwestern white pine","Pinus strobiformis","Maple / beech / birch group"
"2402",2482793010690,"AZ",1446,35.385569,-111.655826,746,901,900,26.8224,12109.8586942579,3231.79298162604,15341.651675884,"quaking aspen","Populus tremuloides","Maple / beech / birch group"
"2403",2482793010690,"AZ",1446,35.385569,-111.655826,746,368,360,26.8224,12109.8586942579,3231.79298162604,15341.651675884,"quaking aspen","Populus tremuloides","Other western softwoods group"
"2404",2482793010690,"AZ",1446,35.385569,-111.655826,93,901,900,15.5448,194.21793748805,34.5836119366428,228.801549424693,"Engelmann spruce","Picea engelmannii","Maple / beech / birch group"
"2405",2482793010690,"AZ",1446,35.385569,-111.655826,93,368,360,15.5448,194.21793748805,34.5836119366428,228.801549424693,"Engelmann spruce","Picea engelmannii","Other western softwoods group"
"2406",2482793010690,"AZ",1446,35.385569,-111.655826,114,901,900,18.288,923.498110078544,160.238963562287,1083.73707364083,"southwestern white pine","Pinus strobiformis","Maple / beech / birch group"
"2407",2482793010690,"AZ",1446,35.385569,-111.655826,114,368,360,18.288,923.498110078544,160.238963562287,1083.73707364083,"southwestern white pine","Pinus strobiformis","Other western softwoods group"
"2408",2482793010690,"AZ",1446,35.385569,-111.655826,202,901,900,18.288,1875.27084207058,337.48748819353,2212.75833026411,"Douglas-fir","Pseudotsuga menziesii","Maple / beech / birch group"
"2409",2482793010690,"AZ",1446,35.385569,-111.655826,202,368,360,18.288,1875.27084207058,337.48748819353,2212.75833026411,"Douglas-fir","Pseudotsuga menziesii","Other western softwoods group"
"2410",2482793010690,"AZ",1446,35.385569,-111.655826,122,901,900,26.8224,8857.12750128126,1406.26763409785,10263.3951353791,"ponderosa pine","Pinus ponderosa","Maple / beech / birch group"
"2411",2482793010690,"AZ",1446,35.385569,-111.655826,122,368,360,26.8224,8857.12750128126,1406.26763409785,10263.3951353791,"ponderosa pine","Pinus ponderosa","Other western softwoods group"
"2412",2482793010690,"AZ",1446,35.385569,-111.655826,18,901,900,12.4968,56.6777774647843,11.1634828998494,67.8412603646337,"corkbark fir","Abies lasiocarpa var. arizonica","Maple / beech / birch group"
"2413",2482793010690,"AZ",1446,35.385569,-111.655826,18,368,360,12.4968,56.6777774647843,11.1634828998494,67.8412603646337,"corkbark fir","Abies lasiocarpa var. arizonica","Other western softwoods group"
"2414",2482892010690,"AZ",1447,35.371401,-111.606174,122,221,220,9.144,917.189799984794,170.750269379554,1087.94006936435,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"2415",2482920010690,"AZ",1448,35.375241,-111.557763,122,221,220,24.384,4865.34651820085,790.945361035148,5656.291879236,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"2416",2482939010690,"AZ",1450,35.370296,-111.445443,122,221,220,19.5072,8476.40064694777,1421.7011498477,9898.10179679547,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"2417",2483262010690,"AZ",1475,35.329138,-112.100967,122,221,220,8.8392,154.308402816246,29.9123586839944,184.220761500241,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"2418",2483273010690,"AZ",1476,35.3396,-112.039488,122,221,220,21.0312,9167.1589499445,1589.94241903577,10757.1013689803,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"2419",2483322010690,"AZ",1477,35.317368,-112.002901,122,221,220,16.1544,6391.27416371422,1078.69367101455,7469.96783472877,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"2420",2483322010690,"AZ",1477,35.317368,-112.002901,202,221,220,20.7264,1068.13146222884,173.080789452786,1241.21225168163,"Douglas-fir","Pseudotsuga menziesii","Ponderosa pine group"
"2421",2483322010690,"AZ",1477,35.317368,-112.002901,114,221,220,14.6304,631.799633559535,103.692879923034,735.492513482569,"southwestern white pine","Pinus strobiformis","Ponderosa pine group"
"2422",2483372010690,"AZ",1480,35.344964,-111.809564,122,221,220,31.3944,10543.566078744,1767.8488495595,12311.4149283035,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"2423",2483415010690,"AZ",1481,35.345215,-111.771051,122,221,220,19.812,6074.58003357889,1056.12695185575,7130.70698543464,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"2424",2483415010690,"AZ",1481,35.345215,-111.771051,114,221,220,10.9728,330.838789118777,53.7409674490281,384.579756567805,"southwestern white pine","Pinus strobiformis","Ponderosa pine group"
"2425",2483452010690,"AZ",1482,35.337347,-111.731363,122,221,220,8.2296,159.794815870973,27.6218944118742,187.416710282848,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"2426",2483463010690,"AZ",1483,35.324149,-111.675135,114,368,360,22.86,4585.28925795229,767.523280573998,5352.81253852629,"southwestern white pine","Pinus strobiformis","Other western softwoods group"
"2427",2483463010690,"AZ",1483,35.324149,-111.675135,746,368,360,9.7536,268.264357665012,130.194949501149,398.459307166161,"quaking aspen","Populus tremuloides","Other western softwoods group"
"2428",2483463010690,"AZ",1483,35.324149,-111.675135,93,368,360,11.2776,150.603533623577,25.9883721243959,176.591905747973,"Engelmann spruce","Picea engelmannii","Other western softwoods group"
"2429",2483463010690,"AZ",1483,35.324149,-111.675135,18,368,360,12.8016,321.45368112432,55.2933582401851,376.747039364505,"corkbark fir","Abies lasiocarpa var. arizonica","Other western softwoods group"
"2430",2483536010690,"AZ",1484,35.340701,-111.614749,122,221,220,28.956,22949.3140395674,3671.74903770275,26621.0630772701,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"2431",2483536010690,"AZ",1484,35.340701,-111.614749,202,221,220,13.1064,185.759836332795,32.7439914462595,218.503827779054,"Douglas-fir","Pseudotsuga menziesii","Ponderosa pine group"
"2432",2483570010690,"AZ",1486,35.335855,-111.491471,122,221,220,17.6784,2205.47593159292,371.488694056866,2576.96462564979,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"2433",2483588010690,"AZ",1487,35.347783,-111.437616,122,221,220,17.6784,13569.8799075508,2178.75026507333,15748.6301726242,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"2434",2483607010690,"AZ",1488,35.339874,-111.375948,122,185,180,11.5824,230.478955488819,39.8402493263862,270.319204815206,"ponderosa pine","Pinus ponderosa","Pinyon / juniper group"
"2435",2483771010690,"AZ",1506,35.282382,-112.271872,122,971,970,21.9456,2498.64076759808,419.290480226398,2917.93124782448,"ponderosa pine","Pinus ponderosa","Other hardwoods group"
"2436",2483835010690,"AZ",1507,35.270556,-112.193628,122,185,180,6.4008,18.3300783970832,3.98695085501506,22.3170292520983,"ponderosa pine","Pinus ponderosa","Pinyon / juniper group"
"2437",2483862010690,"AZ",1509,35.293929,-112.10599,122,221,220,20.1168,7983.47835575524,1394.74279975079,9378.22115550603,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"2438",2483909010690,"AZ",1510,35.289815,-112.061946,122,221,220,16.1544,2461.92506907111,417.161338647731,2879.08640771884,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"2439",2483927010690,"AZ",1511,35.284065,-111.995893,122,221,220,22.5552,11883.7095548163,1992.35385563295,13876.0634104492,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"2440",2483958010690,"AZ",1513,35.280459,-111.879296,122,221,220,30.1752,9074.15953620977,1586.81814951667,10660.9776857264,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"2441",2484016010690,"AZ",1514,35.290771,-111.823322,122,221,220,23.4696,3396.12142507975,582.189916466266,3978.31134154601,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"2442",2484046010690,"AZ",1515,35.293025,-111.754061,122,221,220,18.8976,5329.52962706686,947.333767714831,6276.86339478169,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"2443",2484091010690,"AZ",1516,35.293226,-111.72107,122,221,220,19.812,9474.44709326127,1594.65655033616,11069.1036435974,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"2444",2484124010690,"AZ",1517,35.293487,-111.675981,746,221,220,21.6408,5017.57982235861,1460.06778036235,6477.64760272096,"quaking aspen","Populus tremuloides","Ponderosa pine group"
"2445",2484124010690,"AZ",1517,35.293487,-111.675981,122,221,220,28.0416,10095.9598165922,1646.05923585918,11742.0190524514,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"2446",2484124010690,"AZ",1517,35.293487,-111.675981,202,221,220,20.1168,766.588177313586,127.273851385689,893.862028699275,"Douglas-fir","Pseudotsuga menziesii","Ponderosa pine group"
"2447",2484124010690,"AZ",1517,35.293487,-111.675981,114,221,220,10.668,21.1617583766677,4.55453203909778,25.7162904157655,"southwestern white pine","Pinus strobiformis","Ponderosa pine group"
"2448",2484206010690,"AZ",1518,35.286557,-111.623139,122,221,220,18.8976,4161.47513862981,725.240962955436,4886.71610158524,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"2449",2484235010690,"AZ",1519,35.299547,-111.547346,122,221,220,15.8496,1532.87534826321,250.492126264351,1783.36747452756,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
